Timestamp,Value
1765737112.8936338,1
1765737112.8941321,1
1765737112.894542,1
1765737112.895047,1
1765737112.895228,1
1765737112.8953803,1
1765737112.8963802,1
1765737112.8967428,1
1765737112.8969727,1
1765737112.8971524,1
1765737112.8972936,1
1765737112.897434,1
1765737112.8975675,1
1765737112.897688,1
1765737112.8978164,1
1765737112.8979692,1
1765737112.8980963,1
1765737112.8983114,1
1765737112.898436,1
1765737112.8986108,1
1765737112.898755,1
1765737112.8988812,1
1765737112.899011,1
1765737112.8991377,1
1765737112.8992634,1
1765737112.8994,1
1765737112.8995209,1
1765737112.8997872,1
1765737112.9000757,1
1765737112.9002535,1
1765737112.900504,1
1765737112.900739,1
1765737112.9008822,1
1765737112.9010231,1
1765737112.9012065,1
1765737112.9013693,1
1765737112.9015117,1
1765737112.9017365,1
1765737112.901875,1
1765737112.9020152,1
1765737112.9021683,1
1765737112.9023337,1
1765737112.90246,1
1765737112.9026122,1
1765737112.902744,1
1765737112.9028876,1
1765737112.9030056,1
1765737112.9032366,1
1765737112.9033728,1
1765737112.9034977,1
1765737112.9036174,1
1765737112.903766,1
1765737112.9042122,1
1765737112.9044895,1
1765737112.9047642,1
1765737112.905038,1
1765737112.90525,1
1765737112.905529,1
1765737112.905672,1
1765737112.9057984,1
1765737112.9059424,1
1765737112.9060924,1
1765737112.9062283,1
1765737112.90639,1
1765737112.9065316,1
1765737112.906641,1
1765737112.906752,1
1765737112.9068847,1
1765737112.9069986,1
1765737112.9071155,1
1765737112.9072537,1
1765737112.9073827,1
1765737112.9075074,1
1765737112.9076278,1
1765737112.9077623,1
1765737112.907963,1
1765737112.908714,1
1765737112.9093156,1
1765737112.90949,1
1765737112.909666,1
1765737112.909795,1
1765737112.9099205,1
1765737112.910058,1
1765737112.9102032,1
1765737112.9103322,1
1765737112.9104605,1
1765737112.9106042,1
1765737112.9107285,1
1765737112.910867,1
1765737112.9109795,1
1765737112.9111168,1
1765737112.911252,1
1765737112.9113755,1
1765737112.9114964,1
1765737112.9116206,1
1765737112.911717,1
1765737112.9118268,1
1765737112.9120152,1
1765737112.9122784,1
1765737112.9125307,1
1765737112.912697,1
1765737112.9128606,1
1765737112.913007,1
1765737112.9131918,1
1765737112.9133344,1
1765737112.9135046,1
1765737112.9136512,1
1765737112.9137936,1
1765737112.913926,1
1765737112.914087,1
1765737112.9142284,1
1765737112.914354,1
1765737112.9144962,1
1765737112.9146278,1
1765737112.914749,1
1765737112.914868,1
1765737112.9149635,1
1765737112.915154,1
1765737112.915259,1
1765737112.9153745,1
1765737112.915496,1
1765737112.9155924,1
1765737112.9157045,1
1765737112.9158034,1
1765737112.915921,1
1765737112.9160595,1
1765737112.9161887,1
1765737112.9163187,1
1765737112.9166992,1
1765737112.9169066,1
1765737112.9170375,1
1765737112.9171786,1
1765737112.9173455,1
1765737112.9174802,1
1765737112.9176257,1
1765737112.9177594,1
1765737112.9178908,1
1765737112.9180706,1
1765737112.918199,1
1765737112.918328,1
1765737112.918444,1
1765737112.918553,1
1765737112.918669,1
1765737112.9187875,1
1765737112.9189036,1
1765737112.9190216,1
1765737112.9191377,1
1765737112.9192367,1
1765737112.9193642,1
1765737112.9194918,1
1765737112.919597,1
1765737112.919737,1
1765737112.9198697,1
1765737112.9199858,1
1765737112.9201076,1
1765737112.9202418,1
1765737112.9203804,1
1765737112.9207244,1
1765737112.9212184,1
1765737112.9214551,1
1765737112.9216108,1
1765737112.921765,1
1765737112.9218943,1
1765737112.922079,1
1765737112.9222102,1
1765737112.9223523,1
1765737112.9224699,1
1765737112.9225976,1
1765737112.922716,1
1765737112.9228299,1
1765737112.9229577,1
1765737112.9230697,1
1765737112.9232051,1
1765737112.9233263,1
1765737112.9234443,1
1765737112.9235358,1
1765737112.9236326,1
1765737112.9238992,1
1765737112.9240105,1
1765737112.9241247,1
1765737112.924255,1
1765737112.9245067,1
1765737112.9249895,1
1765737112.925354,1
1765737112.925601,1
1765737112.925806,1
1765737112.9260066,1
1765737112.9262202,1
1765737112.9264312,1
1765737112.92658,1
1765737112.9267404,1
1765737112.9268968,1
1765737112.9270368,1
1765737112.9271798,1
1765737112.9273164,1
1765737112.9274511,1
1765737112.927588,1
1765737112.9277925,1
1765737112.9279163,1
1765737112.9280398,1
1765737112.9281585,1
1765737112.9282987,1
1765737112.9284194,1
1765737112.9285417,1
1765737112.9286487,1
1765737112.9287996,1
1765737112.929007,1
1765737112.929242,1
1765737112.9294243,1
1765737112.9296706,1
1765737112.9298568,1
1765737112.9300363,1
1765737112.930201,1
1765737112.930351,1
1765737112.9304922,1
1765737112.9306185,1
1765737112.930743,1
1765737112.9309826,1
1765737112.9311156,1
1765737112.9312797,1
1765737112.931437,1
1765737112.931588,1
1765737112.9317763,1
1765737112.9319105,1
1765737112.9320364,1
1765737112.9321585,1
1765737112.9322739,1
1765737112.9323776,1
1765737112.9324837,1
1765737112.9325926,1
1765737112.9327068,1
1765737112.932837,1
1765737112.9329746,1
1765737112.933348,1
1765737112.9335163,1
1765737112.9336627,1
1765737112.9338846,1
1765737112.9342656,1
1765737112.9343927,1
1765737112.9345422,1
1765737112.9346848,1
1765737112.9348278,1
1765737112.9349802,1
1765737112.935136,1
1765737112.9352725,1
1765737112.935409,1
1765737112.9355314,1
1765737112.9356525,1
1765737112.9357736,1
1765737112.9359152,1
1765737112.9360466,1
1765737112.936186,1
1765737112.936316,1
1765737112.9364684,1
1765737112.936597,1
1765737112.93673,1
1765737112.9368696,1
1765737112.9370737,1
1765737112.9372272,1
1765737112.9377615,1
1765737112.938067,1
1765737112.9382958,1
1765737112.9386156,1
1765737112.9387755,1
1765737112.9389284,1
1765737112.9390638,1
1765737112.9392054,1
1765737112.939331,1
1765737112.93946,1
1765737112.9396045,1
1765737112.939746,1
1765737112.94022,1
1765737112.940393,1
1765737112.9405222,1
1765737112.9406536,1
1765737112.9407723,1
1765737112.9408903,1
1765737112.9410973,1
1765737112.9411972,1
1765737112.9413908,1
1765737112.9415324,1
1765737112.9416833,1
1765737112.9418247,1
1765737112.9419634,1
1765737112.942134,1
1765737112.9422698,1
1765737112.9424107,1
1765737112.9425557,1
1765737112.942692,1
1765737112.9428537,1
1765737112.9429977,1
1765737112.9432395,1
1765737112.9433875,1
1765737112.943536,1
1765737112.9436667,1
1765737112.9438057,1
1765737112.9439266,1
1765737112.944144,1
1765737112.9442654,1
1765737112.9443753,1
1765737112.944487,1
